graph_id,graph_label
349_12,1
349_13,2
349_14,3
349_15,4
349_16,3
349_17,2
349_18,1
349_19,0
350_0,19
350_1,0
350_2,17
350_3,15
350_4,12
350_5,12
350_6,5
350_7,4
350_8,4
350_9,5
350_10,4
350_11,7
350_12,7
350_13,0
350_14,3
350_15,3
350_16,2
350_17,0
350_18,0
350_19,0
351_0,2
351_1,0
351_2,11
351_3,16
351_4,8
351_5,13
351_6,9
351_7,10
351_8,11
351_9,8
351_10,9
351_11,6
351_12,4
351_13,2
351_14,2
351_15,4
351_16,2
351_17,2
351_18,1
351_19,0
352_0,18
352_1,3
352_2,16
352_3,8
352_4,8
352_5,2
352_6,11
352_7,4
352_8,10
352_9,10
352_10,9
352_11,2
352_12,1
352_13,3
352_14,0
352_15,0
352_16,1
352_17,1
352_18,1
352_19,0
353_0,4
353_1,3
353_2,10
353_3,6
353_4,9
353_5,0
353_6,1
353_7,10
353_8,6
353_9,10
353_10,7
353_11,3
353_12,4
353_13,2
353_14,0
353_15,0
353_16,2
353_17,0
353_18,1
353_19,0
354_0,14
354_1,1
354_2,10
354_3,0
354_4,7
354_5,1
354_6,7
354_7,1
354_8,4
354_9,5
354_10,0
354_11,4
354_12,1
354_13,0
354_14,1
354_15,3
354_16,0
354_17,2
354_18,1
354_19,0
355_0,8
355_1,0
355_2,12
355_3,10
355_4,13
355_5,12
355_6,13
355_7,10
355_8,5
355_9,5
355_10,4
355_11,6
355_12,1
355_13,0
355_14,3
355_15,1
355_16,2
355_17,0
355_18,0
355_19,0
356_0,5
356_1,8
356_2,3
356_3,14
356_4,10
356_5,10
356_6,10
356_7,0
356_8,11
356_9,10
356_10,7
356_11,6
356_12,1
356_13,1
356_14,5
356_15,0
356_16,3
356_17,0
356_18,1
356_19,0
357_0,16
357_1,14
357_2,14
357_3,11
357_4,0
357_5,14
357_6,12
357_7,7
357_8,6
357_9,9
357_10,7
357_11,6
357_12,0
357_13,5
357_14,0
357_15,1
357_16,3
357_17,1
357_18,1
357_19,0
358_0,0
358_1,5
358_2,12
358_3,13
358_4,11
358_5,8
358_6,12
358_7,12
358_8,11
358_9,10
358_10,7
358_11,5
358_12,5
358_13,5
358_14,0
358_15,3
358_16,1
358_17,2
358_18,1
358_19,0
359_0,18
359_1,18
359_2,7
359_3,9
359_4,0
359_5,7
359_6,6
359_7,11
359_8,4
359_9,10
359_10,9
359_11,4
359_12,6
359_13,5
359_14,0
359_15,2
359_16,0
359_17,0
359_18,1
359_19,0
360_0,1
360_1,13
360_2,12
360_3,15
360_4,14
360_5,14
360_6,13
360_7,2
360_8,9
360_9,1
360_10,1
360_11,2
360_12,4
360_13,4
360_14,0
360_15,4
360_16,3
360_17,2
360_18,0
360_19,0
361_0,10
361_1,8
361_2,10
361_3,9
361_4,7
361_5,14
361_6,13
361_7,6
361_8,9
361_9,7
361_10,8
361_11,8
361_12,7
361_13,4
361_14,0
361_15,1
361_16,1
361_17,2
361_18,1
361_19,0
362_0,18
362_1,5
362_2,3
362_3,6
362_4,10
362_5,7
362_6,10
362_7,12
362_8,0
362_9,1
362_10,2
362_11,3
362_12,3
362_13,0
362_14,3
362_15,4
362_16,0
362_17,2
362_18,0
362_19,0
363_0,3
363_1,1
363_2,0
363_3,10
363_4,13
363_5,13
363_6,8
363_7,12
363_8,10
363_9,7
363_10,6
363_11,5
363_12,2
363_13,2
363_14,3
363_15,3
363_16,2
363_17,2
363_18,1
363_19,0
364_0,17
364_1,15
364_2,15
364_3,11
364_4,13
364_5,11
364_6,9
364_7,12
364_8,11
364_9,9
364_10,7
364_11,4
364_12,3
364_13,6
364_14,0
364_15,2
364_16,2
364_17,0
364_18,0
364_19,0
365_0,10
365_1,4
365_2,11
365_3,10
365_4,3
365_5,12
365_6,11
365_7,2
365_8,7
365_9,4
365_10,4
365_11,8
365_12,2
365_13,3
365_14,2
365_15,1
365_16,1
365_17,1
365_18,1
365_19,0
366_0,17
366_1,16
366_2,11
366_3,4
366_4,8
366_5,14
366_6,4
366_7,12
366_8,10
366_9,1
366_10,8
366_11,1
366_12,1
366_13,0
366_14,1
366_15,4
366_16,1
366_17,2
366_18,1
366_19,0
367_0,9
367_1,3
367_2,16
367_3,9
367_4,12
367_5,13
367_6,0
367_7,0
367_8,11
367_9,10
367_10,9
367_11,3
367_12,3
367_13,5
367_14,0
367_15,3
367_16,1
367_17,1
367_18,1
367_19,0
368_0,12
368_1,7
368_2,11
368_3,16
368_4,11
368_5,13
368_6,7
368_7,8
368_8,10
368_9,9
368_10,1
368_11,3
368_12,0
368_13,0
368_14,1
368_15,1
368_16,3
368_17,1
368_18,0
368_19,0
369_0,19
369_1,17
369_2,10
369_3,0
369_4,10
369_5,12
369_6,11
369_7,1
369_8,3
369_9,1
369_10,6
369_11,5
369_12,1
369_13,3
369_14,1
369_15,0
369_16,1
369_17,2
369_18,1
369_19,0
370_0,16
370_1,15
370_2,13
370_3,15
370_4,2
370_5,0
370_6,9
370_7,10
370_8,2
370_9,8
370_10,9
370_11,8
370_12,1
370_13,1
370_14,0
370_15,2
370_16,0
370_17,1
370_18,0
370_19,0
371_0,11
371_1,4
371_2,1
371_3,15
371_4,11
371_5,1
371_6,8
371_7,12
371_8,5
371_9,9
371_10,9
371_11,4
371_12,2
371_13,0
371_14,3
371_15,1
371_16,0
371_17,1
371_18,0
371_19,0
372_0,16
372_1,17
372_2,4
372_3,1
372_4,0
372_5,6
372_6,9
372_7,9
372_8,6
372_9,10
372_10,7
372_11,5
372_12,6
372_13,3
372_14,0
372_15,0
372_16,1
372_17,0
372_18,1
372_19,0
373_0,0
373_1,10
373_2,17
373_3,5
373_4,3
373_5,0
373_6,6
373_7,7
373_8,10
373_9,9
373_10,7
373_11,8
373_12,6
373_13,2
373_14,3
373_15,0
373_16,2
373_17,2
373_18,1
373_19,0
374_0,3
374_1,8
374_2,1
374_3,0
374_4,4
374_5,10
374_6,8
374_7,4
374_8,10
374_9,10
374_10,9
374_11,4
374_12,4
374_13,4
374_14,5
374_15,1
374_16,3
374_17,1
374_18,1
374_19,0
375_0,10
375_1,8
375_2,8
375_3,6
375_4,6
375_5,3
375_6,6
375_7,6
375_8,8
375_9,7
375_10,8
375_11,6
375_12,6
375_13,6
375_14,0
375_15,0
375_16,3
375_17,0
375_18,1
375_19,0
376_0,11
376_1,2
376_2,15
376_3,13
376_4,13
376_5,12
376_6,4
376_7,11
376_8,9
376_9,7
376_10,9
376_11,7
376_12,2
376_13,4
376_14,0
376_15,0
376_16,2
376_17,0
376_18,1
376_19,0
377_0,17
377_1,13
377_2,6
377_3,6
377_4,15
377_5,14
377_6,12
377_7,3
377_8,11
377_9,4
377_10,9
377_11,6
377_12,7
377_13,0
377_14,2
377_15,0
377_16,0
377_17,0
377_18,1
377_19,0
378_0,3
378_1,0
378_2,8
378_3,6
378_4,6
378_5,11
378_6,8
378_7,3
378_8,9
378_9,10
378_10,3
378_11,2
378_12,3
378_13,6
378_14,2
378_15,0
378_16,2
378_17,2
378_18,0
378_19,0
379_0,19
379_1,18
379_2,15
379_3,13
379_4,5
379_5,4
379_6,5
379_7,6
379_8,2
379_9,6
379_10,9
379_11,0
379_12,4
379_13,3
379_14,0
379_15,4
379_16,0
379_17,2
379_18,1
379_19,0
380_0,19
380_1,18
380_2,17
380_3,9
380_4,8
380_5,6
380_6,4
380_7,4
380_8,9
380_9,6
380_10,1
380_11,2
380_12,0
380_13,1
380_14,3
380_15,3
380_16,1
380_17,0
380_18,0
380_19,0
381_0,6
381_1,16
381_2,4
381_3,7
381_4,7
381_5,14
381_6,6
381_7,12
381_8,11
381_9,2
381_10,1
381_11,8
381_12,0
381_13,2
381_14,1
381_15,4
381_16,1
381_17,2
381_18,1
381_19,0
382_0,12
382_1,5
382_2,14
382_3,2
382_4,0
382_5,9
382_6,7
382_7,11
382_8,9
382_9,8
382_10,8
382_11,8
382_12,7
382_13,4
382_14,1
382_15,1
382_16,0
382_17,1
382_18,1
382_19,0
383_0,18
383_1,17
383_2,11
383_3,9
383_4,10
383_5,13
383_6,4
383_7,7
383_8,9
383_9,2
383_10,9
383_11,3
383_12,3
383_13,0
383_14,5
383_15,2
383_16,1
383_17,2
383_18,1
383_19,0
384_0,19
384_1,8
384_2,3
384_3,1
384_4,0
384_5,2
384_6,2
384_7,12
384_8,2
384_9,0
384_10,7
384_11,6
384_12,7
384_13,6
384_14,1
384_15,1
384_16,0
384_17,0
384_18,1
384_19,0
385_0,4
385_1,16
385_2,17
385_3,16
385_4,1
385_5,10
385_6,13
385_7,6
385_8,6
385_9,4
385_10,7
385_11,7
385_12,6
385_13,3
385_14,1
385_15,0
385_16,3
385_17,1
385_18,0
385_19,0
386_0,13
386_1,15
386_2,14
386_3,16
386_4,3
386_5,0
386_6,4
386_7,3
386_8,5
386_9,4
386_10,5
386_11,3
386_12,1
386_13,4
386_14,4
386_15,3
386_16,3
386_17,1
386_18,1
386_19,0
387_0,8
387_1,14
387_2,11
387_3,13
387_4,9
387_5,11
387_6,9
387_7,8
387_8,0
387_9,7
387_10,9
387_11,4
387_12,3
387_13,3
387_14,1
387_15,2
387_16,0
387_17,2
387_18,0
387_19,0
388_0,4
388_1,4
388_2,17
388_3,16
388_4,14
388_5,3
388_6,12
388_7,11
388_8,1
388_9,0
388_10,3
388_11,6
388_12,6
388_13,3
388_14,2
388_15,1
388_16,2
388_17,2
388_18,1
388_19,0
389_0,6
389_1,5
389_2,12
389_3,13
389_4,14
389_5,3
389_6,13
389_7,3
389_8,7
389_9,5
389_10,7
389_11,0
389_12,7
389_13,1
389_14,3
389_15,4
389_16,1
389_17,1
389_18,1
389_19,0
390_0,13
390_1,10
390_2,9
390_3,9
390_4,6
390_5,13
390_6,5
390_7,10
390_8,9
390_9,9
390_10,7
390_11,7
390_12,7
390_13,4
390_14,2
390_15,0
390_16,0
390_17,0
390_18,1
390_19,0
391_0,0
391_1,4
391_2,2
391_3,0
391_4,15
391_5,11
391_6,10
391_7,9
391_8,8
391_9,4
391_10,2
391_11,3
391_12,3
391_13,2
391_14,3
391_15,3
391_16,2
391_17,1
391_18,1
391_19,0
392_0,13
392_1,15
392_2,13
392_3,16
392_4,9
392_5,14
392_6,9
392_7,0
392_8,0
392_9,4
392_10,9
392_11,7
392_12,2
392_13,5
392_14,3
392_15,1
392_16,2
392_17,2
392_18,0
392_19,0
393_0,10
393_1,9
393_2,17
393_3,6
393_4,12
393_5,12
393_6,12
393_7,12
393_8,0
393_9,10
393_10,2
393_11,5
393_12,3
393_13,0
393_14,0
393_15,0
393_16,2
393_17,1
393_18,1
393_19,0
394_0,12
394_1,12
394_2,14
394_3,6
394_4,9
394_5,6
394_6,9
394_7,6
394_8,4
394_9,10
394_10,8
394_11,8
394_12,2
394_13,6
394_14,0
394_15,1
394_16,3
394_17,2
394_18,1
394_19,0
395_0,7
395_1,5
395_2,6
395_3,0
395_4,1
395_5,4
395_6,1
395_7,1
395_8,3
395_9,2
395_10,9
395_11,3
395_12,2
395_13,4
395_14,1
395_15,2
395_16,2
395_17,2
395_18,0
395_19,0
396_0,8
396_1,15
396_2,1
396_3,14
396_4,11
396_5,9
396_6,9
396_7,6
396_8,10
396_9,8
396_10,8
396_11,7
396_12,6
396_13,6
396_14,0
396_15,0
396_16,0
396_17,0
396_18,0
396_19,0
397_0,6
397_1,6
397_2,8
397_3,16
397_4,12
397_5,9
397_6,2
397_7,11
397_8,11
397_9,8
397_10,2
397_11,2
397_12,0
397_13,0
397_14,4
397_15,3
397_16,1
397_17,2
397_18,0
397_19,0
398_0,15
398_1,18
398_2,6
398_3,6
398_4,0
398_5,0
398_6,1
398_7,12
398_8,4
398_9,3
398_10,8
398_11,7
398_12,5
398_13,3
398_14,4
398_15,4
398_16,1
398_17,1
398_18,0
398_19,0
399_0,12
399_1,18
399_2,6
399_3,6
399_4,3
399_5,0
399_6,0
399_7,11
399_8,10
399_9,4
399_10,7
399_11,4
399_12,4
399_13,2
399_14,4
399_15,0
399_16,1
399_17,1
399_18,1
399_19,0
400_0,6
400_1,5
400_2,4
400_3,4
400_4,11
400_5,5
400_6,1
400_7,5
400_8,6
400_9,5
400_10,6
400_11,8
400_12,7
400_13,6
400_14,5
400_15,0
400_16,0
400_17,2
400_18,0
400_19,0
401_0,10
401_1,0
401_2,0
401_3,11
401_4,9
401_5,8
401_6,6
401_7,10
401_8,5
401_9,10
401_10,3
401_11,6
401_12,1
401_13,1
401_14,2
401_15,1
401_16,3
401_17,0
401_18,1
401_19,0
402_0,10
402_1,0
402_2,10
402_3,12
402_4,12
402_5,14
402_6,10
402_7,10
402_8,0
402_9,5
402_10,9
402_11,8
402_12,5
402_13,1
402_14,1
402_15,3
402_16,1
402_17,0
402_18,1
402_19,0
403_0,7
403_1,2
403_2,0
403_3,6
403_4,6
403_5,8
403_6,6
403_7,6
403_8,3
403_9,9
403_10,6
403_11,5
403_12,5
403_13,3
403_14,2
403_15,4
403_16,1
403_17,2
403_18,1
403_19,0
404_0,16
404_1,18
404_2,17
404_3,12
404_4,5
404_5,0
404_6,11
404_7,9
404_8,7
404_9,6
404_10,3
404_11,1
404_12,3
404_13,3
404_14,3
404_15,0
404_16,0
404_17,0
404_18,0
404_19,0
405_0,8
405_1,7
405_2,13
405_3,15
405_4,14
405_5,4
405_6,12
405_7,12
405_8,4
405_9,1
405_10,7
405_11,1
405_12,1
405_13,4
405_14,0
405_15,4
405_16,1
405_17,1
405_18,0
405_19,0
406_0,8
406_1,1
406_2,12
406_3,12
406_4,8
406_5,7
406_6,7
406_7,10
406_8,10
406_9,8
406_10,9
406_11,1
406_12,4
406_13,3
406_14,0
406_15,0
406_16,0
406_17,1
406_18,0
406_19,0
407_0,2
407_1,0
407_2,1
407_3,16
407_4,13
407_5,6
407_6,13
407_7,7
407_8,10
407_9,10
407_10,5
407_11,6
407_12,4
407_13,5
407_14,0
407_15,4
407_16,1
407_17,2
407_18,1
407_19,0
408_0,14
408_1,17
408_2,10
408_3,14
408_4,5
408_5,10
408_6,9
408_7,6
408_8,8
408_9,9
408_10,9
408_11,4
408_12,0
408_13,3
408_14,0
408_15,4
408_16,2
408_17,0
408_18,0
408_19,0
409_0,9
409_1,1
409_2,16
409_3,13
409_4,11
409_5,11
409_6,5
409_7,6
409_8,11
409_9,9
409_10,9
409_11,4
409_12,1
409_13,6
409_14,0
409_15,0
409_16,2
409_17,0
409_18,1
409_19,0
410_0,3
410_1,13
410_2,2
410_3,11
410_4,2
410_5,1
410_6,1
410_7,11
410_8,1
410_9,10
410_10,8
410_11,3
410_12,2
410_13,3
410_14,0
410_15,1
410_16,2
410_17,1
410_18,0
410_19,0
411_0,17
411_1,1
411_2,0
411_3,12
411_4,12
411_5,12
411_6,11
411_7,2
411_8,8
411_9,9
411_10,9
411_11,8
411_12,2
411_13,2
411_14,5
411_15,0
411_16,0
411_17,1
411_18,1
411_19,0
412_0,3
412_1,16
412_2,16
412_3,4
412_4,11
412_5,14
412_6,8
412_7,11
412_8,8
412_9,9
412_10,1
412_11,6
412_12,1
412_13,0
412_14,3
412_15,3
412_16,3
412_17,2
412_18,0
412_19,0
413_0,17
413_1,6
413_2,4
413_3,16
413_4,15
413_5,2
413_6,0
413_7,0
413_8,6
413_9,9
413_10,7
413_11,3
413_12,3
413_13,3
413_14,1
413_15,3
413_16,1
413_17,2
413_18,0
413_19,0
414_0,0
414_1,2
414_2,6
414_3,5
414_4,2
414_5,14
414_6,8
414_7,7
414_8,10
414_9,10
414_10,7
414_11,5
414_12,6
414_13,4
414_14,2
414_15,3
414_16,0
414_17,0
414_18,1
414_19,0
415_0,19
415_1,12
415_2,9
415_3,9
415_4,5
415_5,5
415_6,3
415_7,11
415_8,11
415_9,0
415_10,4
415_11,3
415_12,5
415_13,5
415_14,0
415_15,3
415_16,0
415_17,0
415_18,1
415_19,0
416_0,17
416_1,14
416_2,17
416_3,13
416_4,11
416_5,3
416_6,0
416_7,7
416_8,3
416_9,6
416_10,5
416_11,3
416_12,0
416_13,1
416_14,0
416_15,1
416_16,1
416_17,1
416_18,0
416_19,0
417_0,9
417_1,13
417_2,9
417_3,2
417_4,2
417_5,0
417_6,8
417_7,6
417_8,6
417_9,1
417_10,5
417_11,6
417_12,2
417_13,2
417_14,0
417_15,0
417_16,2
417_17,2
417_18,0
417_19,0
418_0,14
418_1,17
418_2,13
418_3,2
418_4,1
418_5,3
418_6,13
418_7,10
418_8,10
418_9,10
418_10,6
418_11,2
418_12,6
418_13,4
418_14,0
418_15,2
418_16,2
418_17,0
418_18,1
418_19,0
419_0,1
419_1,13
419_2,2
419_3,15
419_4,5
419_5,5
419_6,1
419_7,2
419_8,8
419_9,2
419_10,9
419_11,0
419_12,7
419_13,5
419_14,5
419_15,1
419_16,2
419_17,2
419_18,0
419_19,0
420_0,5
420_1,9
420_2,17
420_3,7
420_4,0
420_5,2
420_6,12
420_7,9
420_8,8
420_9,2
420_10,8
420_11,8
420_12,4
420_13,3
420_14,2
420_15,0
420_16,3
420_17,0
420_18,1
420_19,0
421_0,15
421_1,13
421_2,13
421_3,13
421_4,13
421_5,11
421_6,6
421_7,1
421_8,7
421_9,3
421_10,9
421_11,2
421_12,0
421_13,0
421_14,3
421_15,3
421_16,1
421_17,1
421_18,1
421_19,0
422_0,3
422_1,13
422_2,12
422_3,16
422_4,10
422_5,12
422_6,13
422_7,9
422_8,5
422_9,3
422_10,6
422_11,3
422_12,2
422_13,5
422_14,0
422_15,0
422_16,1
422_17,2
422_18,1
422_19,0
423_0,15
423_1,18
423_2,14
423_3,13
423_4,3
423_5,0
423_6,10
423_7,9
423_8,1
423_9,3
423_10,8
423_11,7
423_12,3
423_13,0
423_14,5
423_15,4
423_16,2
423_17,0
423_18,1
423_19,0
424_0,2
424_1,18
424_2,0
424_3,11
424_4,0
424_5,13
424_6,1
424_7,11
424_8,10
424_9,10
424_10,6
424_11,6
424_12,5
424_13,5
424_14,1
424_15,4
424_16,1
424_17,1
424_18,0
424_19,0
425_0,17
425_1,8
425_2,16
425_3,16
425_4,6
425_5,3
425_6,1
425_7,7
425_8,3
425_9,8
425_10,8
425_11,6
425_12,3
425_13,6
425_14,3
425_15,3
425_16,1
425_17,1
425_18,1
425_19,0
426_0,15
426_1,14
426_2,4
426_3,16
426_4,15
426_5,3
426_6,7
426_7,3
426_8,1
426_9,6
426_10,7
426_11,6
426_12,1
426_13,0
426_14,2
426_15,3
426_16,2
426_17,0
426_18,1
426_19,0
427_0,4
427_1,18
427_2,2
427_3,1
427_4,6
427_5,6
427_6,9
427_7,4
427_8,8
427_9,1
427_10,1
427_11,8
427_12,6
427_13,2
427_14,0
427_15,4
427_16,1
427_17,2
427_18,1
427_19,0
428_0,14
428_1,16
428_2,15
428_3,6
428_4,5
428_5,13
428_6,10
428_7,10
428_8,8
428_9,5
428_10,6
428_11,5
428_12,6
428_13,2
428_14,2
428_15,0
428_16,2
428_17,1
428_18,1
428_19,0
429_0,3
429_1,0
429_2,11
429_3,16
429_4,15
429_5,14
429_6,10
429_7,9
429_8,3
429_9,6
429_10,6
429_11,5
429_12,2
429_13,2
429_14,0
429_15,0
429_16,1
429_17,2
429_18,0
429_19,0
430_0,9
430_1,7
430_2,6
430_3,9
430_4,14
430_5,1
430_6,1
430_7,0
430_8,8
430_9,9
430_10,9
430_11,8
430_12,6
430_13,1
430_14,3
430_15,4
430_16,0
430_17,2
430_18,1
430_19,0
431_0,18
431_1,17
431_2,13
431_3,12
431_4,10
431_5,11
431_6,7
431_7,7
431_8,7
431_9,10
431_10,6
431_11,3
431_12,2
431_13,3
431_14,0
431_15,2
431_16,3
431_17,0
431_18,1
431_19,0
432_0,11
432_1,1
432_2,14
432_3,15
432_4,14
432_5,13
432_6,10
432_7,11
432_8,6
432_9,6
432_10,9
432_11,3
432_12,2
432_13,0
432_14,1
432_15,1
432_16,1
432_17,0
432_18,0
432_19,0
433_0,13
433_1,13
433_2,14
433_3,16
433_4,9
433_5,9
433_6,13
433_7,11
433_8,10
433_9,9
433_10,2
433_11,0
433_12,3
433_13,3
433_14,0
433_15,0
433_16,0
433_17,0
433_18,1
433_19,0
434_0,9
434_1,8
434_2,15
434_3,13
434_4,9
434_5,14
434_6,3
434_7,12
434_8,9
434_9,10
434_10,9
434_11,1
434_12,4
434_13,2
434_14,0
434_15,3
434_16,3
434_17,1
434_18,1
434_19,0
435_0,11
435_1,10
435_2,0
435_3,3
435_4,3
435_5,11
435_6,12
435_7,11
435_8,5
435_9,3
435_10,8
435_11,4
435_12,3
435_13,0
435_14,3
435_15,3
435_16,2
435_17,2
435_18,0
435_19,0
436_0,8
436_1,16
436_2,9
436_3,16
436_4,11
436_5,2
436_6,0
436_7,0
436_8,4
436_9,1
436_10,1
436_11,7
436_12,2
436_13,0
436_14,0
436_15,0
436_16,2
436_17,0
436_18,0
436_19,0
437_0,9
437_1,8
437_2,4
437_3,13
437_4,11
437_5,9
437_6,4
437_7,12
437_8,11
437_9,10
437_10,0
437_11,0
437_12,0
437_13,4
437_14,1
437_15,4
437_16,2
437_17,2
437_18,0
437_19,0
438_0,14
438_1,11
438_2,14
438_3,8
438_4,9
438_5,13
438_6,13
438_7,12
438_8,11
438_9,5
438_10,1
438_11,0
438_12,2
438_13,0
438_14,1
438_15,2
438_16,0
438_17,1
438_18,1
438_19,0
439_0,3
439_1,0
439_2,11
439_3,10
439_4,3
439_5,13
439_6,4
439_7,3
439_8,4
439_9,10
439_10,6
439_11,8
439_12,6
439_13,0
439_14,0
439_15,4
439_16,1
439_17,2
439_18,0
439_19,0
440_0,17
440_1,9
440_2,10
440_3,16
440_4,10
440_5,5
440_6,12
440_7,4
440_8,5
440_9,9
440_10,4
440_11,6
440_12,4
440_13,1
440_14,1
440_15,3
440_16,1
440_17,1
440_18,1
440_19,0
441_0,10
441_1,8
441_2,5
441_3,5
441_4,15
441_5,12
441_6,13
441_7,2
441_8,0
441_9,10
441_10,6
441_11,0
441_12,6
441_13,5
441_14,0
441_15,0
441_16,1
441_17,1
441_18,0
441_19,0
442_0,5
442_1,5
442_2,10
442_3,11
442_4,2
442_5,10
442_6,13
442_7,11
442_8,4
442_9,4
442_10,9
442_11,0
442_12,6
442_13,6
442_14,3
442_15,3
442_16,0
442_17,0
442_18,0
442_19,0
443_0,16
443_1,0
443_2,14
443_3,12
443_4,11
443_5,5
443_6,11
443_7,10
443_8,11
443_9,9
443_10,9
443_11,8
443_12,3
443_13,3
443_14,2
443_15,4
443_16,0
443_17,2
443_18,0
443_19,0
444_0,1
444_1,18
444_2,16
444_3,10
444_4,8
444_5,8
444_6,12
444_7,4
444_8,3
444_9,9
444_10,6
444_11,7
444_12,6
444_13,4
444_14,0
444_15,0
444_16,1
444_17,2
444_18,1
444_19,0
445_0,12
445_1,5
445_2,3
445_3,11
445_4,14
445_5,0
445_6,5
445_7,6
445_8,5
445_9,8
445_10,7
445_11,7
445_12,5
445_13,4
445_14,2
445_15,2
445_16,0
445_17,0
445_18,1
445_19,0
446_0,12
446_1,11
446_2,11
446_3,11
446_4,6
446_5,3
446_6,5
446_7,5
446_8,2
446_9,9
446_10,2
446_11,8
446_12,7
446_13,3
446_14,0
446_15,2
446_16,2
446_17,1
446_18,1
446_19,0
447_0,3
447_1,0
447_2,9
447_3,12
447_4,8
447_5,14
447_6,13
447_7,12
447_8,5
447_9,3
447_10,8
447_11,3
447_12,3
447_13,5
447_14,0
447_15,3
447_16,3
447_17,0
447_18,0
447_19,0
448_0,16
448_1,6
448_2,8
448_3,0
448_4,1
448_5,4
448_6,4
448_7,0
448_8,1
448_9,2
448_10,0
448_11,8
448_12,7
448_13,2
448_14,1
448_15,0
448_16,3
448_17,2
448_18,1
448_19,0
449_0,0
449_1,14
449_2,17
449_3,14
449_4,14
449_5,4
449_6,6
449_7,12
449_8,10
449_9,6
449_10,8
449_11,6
449_12,6
449_13,0
449_14,3
449_15,3
449_16,0
449_17,0
449_18,0
449_19,0
450_0,5
450_1,4
450_2,15
450_3,15
450_4,3
450_5,3
450_6,6
450_7,4
450_8,4
450_9,6
450_10,9
450_11,6
450_12,6
450_13,6
450_14,5
450_15,0
450_16,0
450_17,2
450_18,1
450_19,0
451_0,10
451_1,9
451_2,4
451_3,4
451_4,5
451_5,12
451_6,7
451_7,3
451_8,0
451_9,7
451_10,1
451_11,0
451_12,6
451_13,1
451_14,1
451_15,2
451_16,2
451_17,2
451_18,1
451_19,0
452_0,16
452_1,12
452_2,15
452_3,6
452_4,14
452_5,8
452_6,6
452_7,8
452_8,11
452_9,8
452_10,8
452_11,5
452_12,3
452_13,2
452_14,0
452_15,0
452_16,2
452_17,0
452_18,0
452_19,0
453_0,6
453_1,6
453_2,10
453_3,14
453_4,7
453_5,5
453_6,13
453_7,10
453_8,8
453_9,8
453_10,3
453_11,0
453_12,0
453_13,6
453_14,1
453_15,4
453_16,3
453_17,1
453_18,0
453_19,0
454_0,2
454_1,15
454_2,13
454_3,6
454_4,4
454_5,3
454_6,1
454_7,6
454_8,11
454_9,10
454_10,6
454_11,4
454_12,3
454_13,2
454_14,3
454_15,2
454_16,1
454_17,1
454_18,1
454_19,0
455_0,13
455_1,13
455_2,8
455_3,5
455_4,10
455_5,7
455_6,0
455_7,11
455_8,11
455_9,6
455_10,6
455_11,2
455_12,7
455_13,0
455_14,1
455_15,1
455_16,1
455_17,0
455_18,0
455_19,0
456_0,8
456_1,13
456_2,2
456_3,0
456_4,0
456_5,12
456_6,1
456_7,11
456_8,9
456_9,10
456_10,9
456_11,3
456_12,1
456_13,5
456_14,5
456_15,2
456_16,2
456_17,2
456_18,1
456_19,0
457_0,18
457_1,18
457_2,7
457_3,9
457_4,5
457_5,6
457_6,13
457_7,10
457_8,9
457_9,5
457_10,4
457_11,1
457_12,2
457_13,5
457_14,0
457_15,2
457_16,1
457_17,0
457_18,0
457_19,0
458_0,17
458_1,6
458_2,7
458_3,2
458_4,0
458_5,1
458_6,1
458_7,0
458_8,9
458_9,8
458_10,9
458_11,0
458_12,5
458_13,1
458_14,1
458_15,0
458_16,0
458_17,2
458_18,1
458_19,0
459_0,14
459_1,9
459_2,17
459_3,4
459_4,12
459_5,10
459_6,2
459_7,10
459_8,11
459_9,4
459_10,6
459_11,4
459_12,1
459_13,3
459_14,4
459_15,1
459_16,2
459_17,2
459_18,1
459_19,0
460_0,4
460_1,18
460_2,13
460_3,13
460_4,13
460_5,8
460_6,7
460_7,7
460_8,0
460_9,10
460_10,7
460_11,2
460_12,3
460_13,1
460_14,0
460_15,1
460_16,1
460_17,2
460_18,1
460_19,0
461_0,15
461_1,18
461_2,14
461_3,13
461_4,15
461_5,13
461_6,12
461_7,11
461_8,9
461_9,9
461_10,7
461_11,7
461_12,0
461_13,2
461_14,0
461_15,3
461_16,0
461_17,0
461_18,0
461_19,0
462_0,11
462_1,1
462_2,8
462_3,7
462_4,14
462_5,4
462_6,10
462_7,7
462_8,6
462_9,9
462_10,8
462_11,1
462_12,2
462_13,4
462_14,0
462_15,1
462_16,1
462_17,0
462_18,1
462_19,0
463_0,19
463_1,6
463_2,5
463_3,9
463_4,13
463_5,2
463_6,7
463_7,4
463_8,6
463_9,9
463_10,8
463_11,8
463_12,4
463_13,0
463_14,4
463_15,3
463_16,1
463_17,2
463_18,1
463_19,0
464_0,5
464_1,4
464_2,0
464_3,4
464_4,15
464_5,10
464_6,4
464_7,12
464_8,11
464_9,10
464_10,9
464_11,7
464_12,5
464_13,3
464_14,4
464_15,4
464_16,0
464_17,2
464_18,0
464_19,0
465_0,2
465_1,0
465_2,15
465_3,14
465_4,15
465_5,8
465_6,13
465_7,10
465_8,10
465_9,3
465_10,5
465_11,8
465_12,3
465_13,2
465_14,5
465_15,4
465_16,0
465_17,0
465_18,1
465_19,0
466_0,2
466_1,15
466_2,16
